"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-5-24","8.040","8.030","8.090","7.970","7.70M","0.00%"
"2021-5-21","8.040","8.180","8.180","7.960","16.77M","-0.99%"
"2021-5-20","8.120","8.080","8.160","7.985","13.39M","1.37%"
"2021-5-19","8.010","8.130","8.325","7.930","18.99M","-2.55%"
"2021-5-18","8.220","8.310","8.310","8.095","15.30M","-0.48%"
"2021-5-17","8.260","7.810","8.340","7.790","24.97M","6.17%"
"2021-5-14","7.780","7.620","7.790","7.580","13.81M","3.73%"
"2021-5-13","7.500","7.290","7.530","7.240","13.73M","2.46%"
"2021-5-12","7.320","7.510","7.590","7.250","22.20M","-4.44%"
"2021-5-11","7.660","7.550","7.720","7.510","13.62M","-1.03%"
"2021-5-10","7.740","7.850","7.960","7.710","18.18M","0.00%"
"2021-5-7","7.740","7.720","7.830","7.660","13.85M","1.98%"
"2021-5-6","7.590","7.340","7.710","7.340","16.22M","3.97%"
"2021-5-5","7.300","7.290","7.300","7.190","7.80M","0.69%"
"2021-5-4","7.250","7.340","7.500","7.165","12.41M","-1.63%"
"2021-5-3","7.370","7.190","7.420","7.170","12.66M","4.69%"
"2021-4-30","7.040","7.090","7.140","7.020","9.35M","-0.98%"
"2021-4-29","7.110","7.240","7.240","7.050","8.90M","-1.80%"
"2021-4-28","7.240","7.120","7.300","7.040","8.62M","1.12%"
"2021-4-27","7.160","7.370","7.370","7.150","7.85M","-2.59%"
"2021-4-26","7.350","7.360","7.380","7.250","8.51M","0.00%"
"2021-4-23","7.350","7.640","7.660","7.340","11.92M","-2.52%"
"2021-4-22","7.540","7.630","7.630","7.480","9.85M","-2.33%"
"2021-4-21","7.720","7.650","7.780","7.610","11.78M","1.71%"
"2021-4-20","7.590","7.440","7.640","7.405","11.39M","1.88%"
"2021-4-19","7.450","7.480","7.500","7.390","8.65M","-0.67%"
"2021-4-16","7.500","7.570","7.580","7.440","9.72M","0.54%"
"2021-4-15","7.460","7.280","7.530","7.270","14.04M","4.19%"
"2021-4-14","7.160","7.330","7.330","7.120","8.59M","-2.45%"
"2021-4-13","7.340","7.270","7.440","7.270","9.26M","1.52%"
"2021-4-12","7.230","7.370","7.370","7.200","9.41M","-2.43%"
"2021-4-9","7.410","7.290","7.420","7.240","11.20M","-0.67%"
"2021-4-8","7.460","7.310","7.490","7.310","16.48M","4.04%"
"2021-4-7","7.170","7.210","7.240","7.150","9.29M","-1.10%"
"2021-4-6","7.250","7.100","7.300","7.080","15.42M","2.98%"
"2021-4-5","7.040","7.060","7.100","6.940","11.77M","0.28%"
"2021-4-1","7.020","6.780","7.050","6.720","18.86M","5.25%"
"2021-3-31","6.670","6.480","6.750","6.460","11.97M","3.57%"
"2021-3-30","6.440","6.520","6.540","6.430","15.28M","-4.17%"
"2021-3-29","6.720","6.650","6.720","6.550","11.21M","0.00%"
"2021-3-26","6.720","6.550","6.720","6.550","8.68M","2.28%"
"2021-3-25","6.570","6.580","6.660","6.485","10.77M","-0.90%"
"2021-3-24","6.630","6.710","6.735","6.600","12.08M","-1.34%"
"2021-3-23","6.720","6.890","6.900","6.662","12.47M","-3.17%"
"2021-3-22","6.940","6.940","7.010","6.885","9.37M","0.29%"
"2021-3-19","6.920","6.850","7.010","6.800","19.98M","1.17%"
"2021-3-18","6.840","6.920","6.970","6.810","13.77M","-3.12%"
"2021-3-17","7.060","6.810","7.140","6.755","20.78M","2.62%"
"2021-3-16","6.880","6.920","6.940","6.790","13.13M","0.00%"
"2021-3-15","6.880","6.800","6.880","6.725","13.77M","2.23%"
"2021-3-12","6.730","6.640","6.770","6.600","13.06M","-1.17%"
"2021-3-11","6.810","6.710","6.820","6.640","13.86M","2.41%"
"2021-3-10","6.650","6.680","6.719","6.540","11.69M","0.30%"
"2021-3-9","6.630","6.700","6.830","6.600","12.76M","2.95%"
"2021-3-8","6.440","6.530","6.570","6.400","13.77M","-1.68%"
"2021-3-5","6.550","6.440","6.580","6.375","18.05M","1.55%"
"2021-3-4","6.450","6.390","6.560","6.285","18.85M","1.10%"
"2021-3-3","6.380","6.280","6.430","6.180","18.98M","-0.93%"
"2021-3-2","6.440","6.180","6.520","6.170","18.41M","4.04%"
"2021-3-1","6.190","6.330","6.440","6.120","23.26M","-0.64%"
"2021-2-26","6.230","6.510","6.540","6.200","26.43M","-5.32%"
"2021-2-25","6.580","6.700","6.850","6.550","17.87M","-3.38%"
"2021-2-24","6.810","6.670","6.920","6.543","16.60M","1.34%"
"2021-2-23","6.720","6.850","6.850","6.610","21.72M","-3.03%"
"2021-2-22","6.930","6.650","6.950","6.620","19.39M","5.96%"
"2021-2-19","6.540","6.770","6.770","6.500","19.90M","-2.39%"
"2021-2-18","6.700","6.860","6.920","6.680","18.42M","-2.19%"
"2021-2-17","6.850","6.980","6.980","6.800","22.53M","-3.11%"
"2021-2-16","7.070","7.290","7.310","7.060","20.84M","-4.20%"
"2021-2-12","7.380","7.210","7.430","7.060","18.01M","1.37%"
"2021-2-11","7.280","7.400","7.600","7.200","19.92M","-0.41%"
"2021-2-10","7.310","7.450","7.500","7.240","13.42M","-0.41%"
"2021-2-9","7.340","7.430","7.470","7.250","19.29M","-0.68%"
"2021-2-8","7.390","7.360","7.445","7.295","24.33M","2.07%"
"2021-2-5","7.240","7.050","7.270","7.020","13.73M","3.72%"
"2021-2-4","6.980","6.960","7.030","6.900","15.85M","-2.38%"
"2021-2-3","7.150","7.060","7.180","6.995","14.35M","1.71%"
"2021-2-2","7.030","7.000","7.050","6.850","13.09M","-2.23%"
"2021-2-1","7.190","7.280","7.300","7.055","17.26M","3.01%"
"2021-1-29","6.980","7.190","7.350","6.955","18.78M","0.00%"
"2021-1-28","6.980","6.960","7.190","6.820","19.11M","3.25%"
"2021-1-27","6.760","6.980","7.035","6.760","20.94M","-4.11%"
"2021-1-26","7.050","7.020","7.170","6.990","15.75M","0.14%"
"2021-1-25","7.040","7.110","7.170","6.930","15.94M","0.43%"
"2021-1-22","7.010","6.960","7.110","6.880","14.50M","-1.68%"
"2021-1-21","7.130","7.190","7.200","7.000","14.78M","-0.83%"
"2021-1-20","7.190","7.080","7.260","7.070","19.51M","2.86%"
"2021-1-19","6.990","7.080","7.080","6.900","21.66M","0.43%"
"2021-1-15","6.960","7.130","7.150","6.950","15.54M","-3.20%"
"2021-1-14","7.190","7.180","7.285","7.120","12.48M","0.14%"
"2021-1-13","7.180","7.260","7.410","7.170","13.51M","-0.97%"
"2021-1-12","7.250","7.250","7.270","7.095","18.89M","0.55%"
"2021-1-11","7.210","7.230","7.300","7.130","20.18M","-2.30%"
"2021-1-8","7.380","7.660","7.680","7.250","23.94M","-5.75%"
"2021-1-7","7.830","8.010","8.145","7.750","21.50M","-2.25%"
"2021-1-6","8.010","7.820","8.020","7.720","34.46M","1.52%"
"2021-1-5","7.890","8.090","8.110","7.790","14.02M","-1.13%"
"2021-1-4","7.980","7.700","8.040","7.660","23.23M","8.72%"
