"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-9-9","3.170","3.210","3.210","3.115","9.15M","-1.86%"
"2021-9-8","3.230","3.265","3.265","3.160","6.48M","-1.22%"
"2021-9-7","3.270","3.400","3.430","3.270","9.07M","-6.84%"
"2021-9-3","3.510","3.510","3.585","3.480","9.54M","-0.57%"
"2021-9-2","3.530","3.600","3.600","3.470","9.52M","-4.34%"
"2021-9-1","3.690","3.790","3.799","3.690","4.79M","-2.38%"
"2021-8-31","3.780","3.650","3.790","3.635","7.11M","-0.26%"
"2021-8-30","3.790","3.840","3.850","3.760","4.26M","-1.30%"
"2021-8-27","3.840","3.600","3.850","3.580","7.51M","7.87%"
"2021-8-26","3.560","3.530","3.635","3.510","4.24M","-1.11%"
"2021-8-25","3.600","3.700","3.700","3.570","4.29M","-3.74%"
"2021-8-24","3.740","3.750","3.770","3.690","3.78M","-0.53%"
"2021-8-23","3.760","3.710","3.815","3.655","4.69M","5.03%"
"2021-8-20","3.580","3.520","3.630","3.500","3.66M","2.58%"
"2021-8-19","3.490","3.570","3.570","3.480","3.79M","-1.13%"
"2021-8-18","3.530","3.650","3.650","3.490","4.53M","-3.02%"
"2021-8-17","3.640","3.640","3.750","3.625","5.90M","-0.27%"
"2021-8-16","3.650","3.630","3.670","3.600","3.52M","2.24%"
"2021-8-13","3.570","3.560","3.600","3.520","3.58M","2.29%"
"2021-8-12","3.490","3.580","3.580","3.470","3.32M","-3.59%"
"2021-8-11","3.620","3.590","3.669","3.590","4.27M","3.72%"
"2021-8-10","3.490","3.520","3.550","3.460","4.98M","-2.51%"
"2021-8-9","3.580","3.640","3.710","3.550","7.48M","-4.53%"
"2021-8-6","3.750","3.880","3.895","3.730","8.27M","-6.48%"
"2021-8-5","4.010","4.180","4.190","4.000","4.57M","-4.98%"
"2021-8-4","4.220","4.300","4.350","4.190","4.42M","0.24%"
"2021-8-3","4.210","4.130","4.235","4.120","1.78M","1.20%"
"2021-8-2","4.160","4.110","4.180","4.070","2.71M","1.46%"
"2021-7-30","4.100","4.160","4.200","4.075","4.98M","-3.53%"
"2021-7-29","4.250","4.260","4.325","4.240","4.24M","2.91%"
"2021-7-28","4.130","4.030","4.140","4.002","2.88M","1.47%"
"2021-7-27","4.070","4.080","4.080","3.990","3.15M","0.99%"
"2021-7-26","4.030","3.960","4.070","3.960","3.82M","3.07%"
"2021-7-23","3.910","4.020","4.050","3.910","4.93M","-3.69%"
"2021-7-22","4.060","4.080","4.090","3.990","2.85M","-0.98%"
"2021-7-21","4.100","4.010","4.125","4.010","3.20M","0.49%"
"2021-7-20","4.080","4.110","4.180","4.060","4.37M","0.74%"
"2021-7-19","4.050","3.990","4.055","3.940","5.77M","0.25%"
"2021-7-16","4.040","4.140","4.165","4.010","5.43M","-3.12%"
"2021-7-15","4.170","4.120","4.170","4.090","5.97M","1.46%"
"2021-7-14","4.110","4.130","4.170","4.040","7.68M","2.75%"
"2021-7-13","4.000","3.900","4.150","3.892","12.50M","4.71%"
"2021-7-12","3.820","3.780","3.930","3.750","9.79M","0.00%"
"2021-7-9","3.820","3.730","3.845","3.730","6.08M","2.14%"
"2021-7-8","3.740","3.950","3.970","3.720","7.96M","-4.35%"
"2021-7-7","3.910","3.950","3.960","3.844","4.48M","1.03%"
"2021-7-6","3.870","3.970","4.040","3.830","8.14M","0.26%"
"2021-7-2","3.860","3.880","3.890","3.760","4.89M","1.58%"
"2021-7-1","3.800","3.850","3.910","3.780","7.13M","1.88%"
"2021-6-30","3.730","3.710","3.770","3.691","7.91M","1.36%"
"2021-6-29","3.680","3.670","3.750","3.660","8.56M","-1.60%"
"2021-6-28","3.740","3.800","3.850","3.700","6.91M","-2.35%"
"2021-6-25","3.830","3.930","3.960","3.820","4.78M","-0.78%"
"2021-6-24","3.860","3.940","3.985","3.850","6.15M","-0.26%"
"2021-6-23","3.870","3.920","4.030","3.860","7.43M","-2.76%"
"2021-6-22","3.980","4.030","4.050","3.970","8.17M","-4.10%"
"2021-6-21","4.150","4.150","4.180","4.080","5.44M","1.72%"
"2021-6-18","4.080","4.220","4.260","4.080","9.59M","-3.32%"
"2021-6-17","4.220","4.225","4.290","4.150","12.14M","-1.40%"
"2021-6-16","4.280","4.460","4.500","4.220","6.94M","-3.39%"
"2021-6-15","4.430","4.490","4.500","4.370","6.05M","-1.56%"
"2021-6-14","4.500","4.510","4.590","4.465","7.62M","-3.02%"
"2021-6-11","4.640","4.740","4.800","4.600","8.26M","-3.73%"
"2021-6-10","4.820","4.660","4.820","4.620","5.82M","3.21%"
"2021-6-9","4.670","4.730","4.780","4.670","6.57M","-1.68%"
"2021-6-8","4.750","4.850","4.870","4.730","7.04M","-3.85%"
"2021-6-7","4.940","4.950","4.980","4.890","5.99M","-3.14%"
"2021-6-4","5.100","5.090","5.125","5.050","4.84M","1.80%"
"2021-6-3","5.010","5.130","5.135","4.980","7.90M","-6.53%"
"2021-6-2","5.360","5.300","5.380","5.235","4.42M","1.90%"
"2021-6-1","5.260","5.300","5.360","5.220","6.51M","1.94%"
"2021-5-28","5.160","5.140","5.250","5.120","6.90M","0.00%"
"2021-5-27","5.160","5.250","5.270","5.160","5.43M","-3.37%"
"2021-5-26","5.340","5.480","5.510","5.270","6.02M","-1.66%"
"2021-5-25","5.430","5.370","5.480","5.265","6.82M","-0.37%"
"2021-5-24","5.450","5.420","5.450","5.350","4.28M","-0.55%"
"2021-5-21","5.480","5.580","5.589","5.405","4.69M","-0.36%"
"2021-5-20","5.500","5.520","5.600","5.460","4.89M","0.55%"
"2021-5-19","5.470","5.590","5.760","5.360","9.36M","-1.97%"
"2021-5-18","5.580","5.560","5.610","5.430","8.51M","0.90%"
"2021-5-17","5.530","5.140","5.600","5.130","12.03M","10.82%"
"2021-5-14","4.990","4.910","5.030","4.880","4.97M","4.39%"
"2021-5-13","4.780","4.710","4.850","4.703","4.27M","0.42%"
"2021-5-12","4.760","4.930","4.970","4.740","5.89M","-4.42%"
"2021-5-11","4.980","4.880","5.030","4.806","7.29M","-1.78%"
"2021-5-10","5.070","5.280","5.300","5.040","5.87M","-2.12%"
"2021-5-7","5.180","5.000","5.200","4.910","8.08M","6.80%"
"2021-5-6","4.850","4.690","4.960","4.660","8.43M","4.98%"
"2021-5-5","4.620","4.650","4.650","4.560","3.42M","-0.65%"
"2021-5-4","4.650","4.760","4.840","4.590","4.62M","-3.53%"
"2021-5-3","4.820","4.650","4.840","4.640","3.83M","6.17%"
"2021-4-30","4.540","4.580","4.650","4.530","2.88M","-1.94%"
"2021-4-29","4.630","4.750","4.750","4.560","4.32M","-4.14%"
"2021-4-28","4.830","4.730","4.840","4.700","4.22M","1.26%"
"2021-4-27","4.770","4.970","4.970","4.750","3.90M","-2.25%"
"2021-4-26","4.880","4.950","4.970","4.870","4.36M","1.88%"
"2021-4-23","4.790","4.850","4.930","4.770","4.71M","1.05%"
"2021-4-22","4.740","4.780","4.850","4.660","4.95M","-2.47%"
"2021-4-21","4.860","4.710","4.860","4.680","4.68M","4.29%"
"2021-4-20","4.660","4.600","4.745","4.570","4.97M","-0.64%"
"2021-4-19","4.690","4.710","4.730","4.620","3.01M","-0.64%"
"2021-4-16","4.720","4.630","4.730","4.580","4.09M","2.61%"
"2021-4-15","4.600","4.370","4.660","4.370","7.19M","5.75%"
"2021-4-14","4.350","4.470","4.493","4.340","5.50M","-4.81%"
"2021-4-13","4.570","4.520","4.600","4.490","6.48M","-0.22%"
"2021-4-12","4.580","4.730","4.755","4.510","6.31M","-6.15%"
"2021-4-9","4.880","4.730","4.910","4.710","5.73M","-1.21%"
"2021-4-8","4.940","4.900","5.030","4.880","4.25M","2.49%"
"2021-4-7","4.820","4.880","4.930","4.800","5.29M","-2.43%"
"2021-4-6","4.940","4.870","5.040","4.870","6.22M","2.49%"
"2021-4-5","4.820","4.890","4.910","4.780","3.18M","-1.03%"
"2021-4-1","4.870","4.620","4.910","4.600","8.42M","11.70%"
"2021-3-31","4.360","4.260","4.450","4.250","5.90M","2.59%"
"2021-3-30","4.250","4.310","4.360","4.220","4.20M","-5.56%"
"2021-3-29","4.500","4.340","4.510","4.320","5.37M","2.27%"
"2021-3-26","4.400","4.160","4.400","4.160","6.12M","6.02%"
"2021-3-25","4.150","4.080","4.150","4.060","3.68M","1.72%"
"2021-3-24","4.080","4.150","4.180","4.060","3.03M","-1.92%"
"2021-3-23","4.160","4.420","4.430","4.150","6.27M","-6.52%"
"2021-3-22","4.450","4.530","4.595","4.430","2.97M","-1.98%"
"2021-3-19","4.540","4.400","4.550","4.390","8.26M","0.89%"
"2021-3-18","4.500","4.480","4.570","4.430","4.55M","-1.53%"
"2021-3-17","4.570","4.470","4.590","4.375","4.57M","1.78%"
"2021-3-16","4.490","4.470","4.560","4.455","3.60M","0.45%"
"2021-3-15","4.470","4.400","4.550","4.395","4.96M","2.76%"
"2021-3-12","4.350","4.310","4.410","4.290","3.93M","-2.68%"
"2021-3-11","4.470","4.570","4.610","4.430","6.76M","-2.40%"
"2021-3-10","4.580","4.520","4.600","4.515","5.42M","1.33%"
"2021-3-9","4.520","4.500","4.630","4.450","6.17M","4.63%"
"2021-3-8","4.320","4.240","4.380","4.230","4.88M","-0.23%"
"2021-3-5","4.330","4.200","4.360","4.121","5.83M","3.10%"
"2021-3-4","4.200","4.140","4.360","4.090","10.04M","1.45%"
"2021-3-3","4.140","4.010","4.240","3.950","8.00M","0.49%"
"2021-3-2","4.120","3.900","4.190","3.880","9.29M","7.85%"
"2021-3-1","3.820","3.880","3.940","3.790","4.87M","0.79%"
"2021-2-26","3.790","3.870","3.920","3.760","7.46M","-3.32%"
"2021-2-25","3.920","4.010","4.048","3.870","5.26M","-4.39%"
"2021-2-24","4.100","3.910","4.115","3.860","4.69M","0.99%"
"2021-2-23","4.060","4.060","4.110","3.900","5.51M","-2.17%"
"2021-2-22","4.150","3.910","4.160","3.910","8.79M","7.51%"
"2021-2-19","3.860","3.870","3.900","3.810","5.88M","2.39%"
"2021-2-18","3.770","3.800","3.910","3.750","5.70M","-3.08%"
"2021-2-17","3.890","3.820","3.890","3.785","7.23M","-1.52%"
"2021-2-16","3.950","4.000","4.090","3.940","5.73M","-4.36%"
"2021-2-12","4.130","4.110","4.205","4.060","4.63M","-1.20%"
"2021-2-11","4.180","4.280","4.310","4.150","4.91M","-3.46%"
"2021-2-10","4.330","4.350","4.390","4.290","4.14M","0.93%"
"2021-2-9","4.290","4.300","4.330","4.230","4.58M","-0.23%"
"2021-2-8","4.300","4.330","4.380","4.270","5.95M","-0.46%"
"2021-2-5","4.320","4.270","4.320","4.170","4.18M","3.10%"
"2021-2-4","4.190","4.140","4.210","4.100","4.10M","-3.23%"
"2021-2-3","4.330","4.330","4.370","4.290","3.30M","0.00%"
"2021-2-2","4.330","4.410","4.435","4.320","4.32M","-4.42%"
"2021-2-1","4.530","4.560","4.630","4.470","8.73M","1.80%"
"2021-1-29","4.450","4.680","4.725","4.410","7.21M","-1.77%"
"2021-1-28","4.530","4.490","4.620","4.450","10.05M","5.59%"
"2021-1-27","4.290","4.420","4.470","4.270","5.71M","-6.74%"
"2021-1-26","4.600","4.400","4.620","4.390","4.98M","3.84%"
"2021-1-25","4.430","4.420","4.480","4.320","4.11M","0.45%"
"2021-1-22","4.410","4.300","4.490","4.250","3.63M","-1.12%"
"2021-1-21","4.460","4.470","4.500","4.380","3.97M","-0.67%"
"2021-1-20","4.490","4.350","4.518","4.350","4.45M","6.15%"
"2021-1-19","4.230","4.300","4.330","4.200","4.91M","-0.70%"
"2021-1-15","4.260","4.380","4.460","4.250","5.70M","-4.05%"
"2021-1-14","4.440","4.400","4.520","4.345","4.07M","-0.67%"
"2021-1-13","4.470","4.530","4.570","4.445","2.49M","-1.32%"
"2021-1-12","4.530","4.420","4.530","4.360","4.41M","2.72%"
"2021-1-11","4.410","4.430","4.525","4.400","4.35M","-2.43%"
"2021-1-8","4.520","4.700","4.725","4.390","7.68M","-5.44%"
"2021-1-7","4.780","4.790","4.845","4.700","7.97M","-3.43%"
"2021-1-6","4.950","5.080","5.080","4.760","10.49M","-3.51%"
"2021-1-5","5.130","5.360","5.380","5.080","8.61M","-3.75%"
"2021-1-4","5.330","5.080","5.370","4.985","10.46M","13.89%"
