"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-5-18","127.25","128.07","129.19","126.15","372.82K","-0.65%"
"2021-5-17","128.08","124.34","128.89","124.15","620.86K","3.99%"
"2021-5-14","123.16","123.50","123.86","122.14","328.48K","0.98%"
"2021-5-13","121.97","119.84","122.40","118.29","470.58K","1.78%"
"2021-5-12","119.84","120.53","121.08","119.12","393.39K","-0.27%"
"2021-5-11","120.16","117.15","120.40","116.41","305.96K","1.01%"
"2021-5-10","118.96","121.00","121.61","118.28","388.14K","-0.83%"
"2021-5-7","119.95","120.20","121.96","118.27","369.93K","0.32%"
"2021-5-6","119.57","115.55","120.00","115.46","462.20K","3.67%"
"2021-5-5","115.34","116.18","116.53","114.62","413.08K","-0.05%"
"2021-5-4","115.40","116.09","118.74","115.00","283.19K","-0.59%"
"2021-5-3","116.09","113.76","116.88","113.64","285.50K","3.78%"
"2021-4-30","111.86","113.25","114.52","111.46","462.87K","-1.87%"
"2021-4-29","113.99","115.34","115.81","112.28","260.44K","-1.60%"
"2021-4-28","115.84","114.50","116.31","113.74","251.44K","0.88%"
"2021-4-27","114.83","116.00","117.07","114.71","240.19K","-1.86%"
"2021-4-26","117.01","118.62","118.62","116.22","229.56K","-0.96%"
"2021-4-23","118.14","118.99","119.34","117.34","261.88K","0.02%"
"2021-4-22","118.12","117.98","118.56","116.93","229.26K","-0.57%"
"2021-4-21","118.80","118.53","119.90","118.10","336.67K","0.51%"
"2021-4-20","118.20","117.00","119.21","116.29","462.89K","0.87%"
"2021-4-19","117.18","117.68","118.01","116.45","286.29K","-0.38%"
"2021-4-16","117.63","117.00","117.87","116.19","346.18K","1.18%"
"2021-4-15","116.26","113.25","117.07","113.08","435.82K","3.26%"
"2021-4-14","112.59","112.63","113.67","112.08","339.58K","0.37%"
"2021-4-13","112.18","111.71","112.83","111.34","309.56K","1.24%"
"2021-4-12","110.81","110.50","111.82","110.17","227.44K","0.18%"
"2021-4-9","110.61","109.61","111.49","108.50","292.22K","-0.32%"
"2021-4-8","110.96","112.06","112.44","110.71","329.56K","0.43%"
"2021-4-7","110.49","111.97","112.10","110.06","273.14K","-1.32%"
"2021-4-6","111.97","112.27","113.23","111.69","463.31K","1.14%"
"2021-4-5","110.71","111.44","112.67","110.10","413.13K","-0.66%"
"2021-4-1","111.45","108.00","112.07","107.74","515.84K","3.56%"
"2021-3-31","107.62","105.98","108.24","105.61","668.31K","1.91%"
"2021-3-30","105.60","105.64","107.21","105.17","398.95K","-2.03%"
"2021-3-29","107.79","105.00","107.90","104.06","503.24K","1.75%"
"2021-3-26","105.94","103.37","106.34","102.95","484.01K","2.50%"
"2021-3-25","103.36","103.44","104.10","102.55","379.82K","-0.31%"
"2021-3-24","103.68","105.11","105.79","103.60","429.99K","-0.98%"
"2021-3-23","104.71","106.06","106.06","103.92","494.35K","-1.96%"
"2021-3-22","106.80","105.57","108.82","104.50","764.01K","0.94%"
"2021-3-19","105.81","106.26","107.00","104.60","1.60M","0.05%"
"2021-3-18","105.76","108.07","108.10","105.25","412.27K","-3.29%"
"2021-3-17","109.36","105.98","110.18","105.70","397.05K","3.12%"
"2021-3-16","106.05","108.10","108.14","105.97","556.70K","-1.88%"
"2021-3-15","108.08","110.00","110.11","106.13","741.97K","-1.32%"
"2021-3-12","109.53","107.58","109.79","107.13","333.87K","0.36%"
"2021-3-11","109.14","108.00","109.49","107.18","484.98K","1.59%"
"2021-3-10","107.43","106.69","107.92","104.60","374.94K","1.15%"
"2021-3-9","106.21","106.83","108.70","105.11","459.72K","2.12%"
"2021-3-8","104.00","104.38","104.97","102.62","340.63K","-0.71%"
"2021-3-5","104.74","103.46","104.86","101.86","333.28K","0.92%"
"2021-3-4","103.79","103.95","106.54","102.23","503.53K","0.19%"
"2021-3-3","103.59","103.45","104.68","101.79","489.97K","-2.55%"
"2021-3-2","106.30","103.98","106.96","103.42","460.69K","2.51%"
"2021-3-1","103.70","105.37","105.90","103.04","507.56K","-0.01%"
"2021-2-26","103.71","105.00","105.48","102.83","711.40K","-2.22%"
"2021-2-25","106.06","106.60","109.04","105.28","383.02K","-1.42%"
"2021-2-24","107.59","105.97","108.60","105.73","435.01K","0.64%"
"2021-2-23","106.91","109.08","109.22","105.88","534.00K","-3.09%"
"2021-2-22","110.32","109.06","111.27","108.61","649.61K","2.32%"
"2021-2-19","107.82","108.58","108.95","106.78","958.34K","-0.37%"
"2021-2-18","108.22","107.18","108.79","106.32","454.35K","0.92%"
"2021-2-17","107.23","107.80","108.00","105.36","736.37K","-1.20%"
"2021-2-16","108.53","110.67","111.15","108.24","614.67K","-2.25%"
"2021-2-12","111.03","110.39","111.74","109.15","673.11K","0.49%"
"2021-2-11","110.49","110.17","111.45","109.21","654.58K","0.22%"
"2021-2-10","110.25","109.56","110.40","108.01","477.96K","1.08%"
"2021-2-9","109.07","109.94","110.25","107.91","351.05K","-0.27%"
"2021-2-8","109.36","106.53","110.24","105.71","577.31K","3.47%"
"2021-2-5","105.69","104.79","106.18","103.72","343.74K","1.50%"
"2021-2-4","104.13","106.20","106.20","102.44","456.64K","-1.50%"
"2021-2-3","105.72","105.89","106.28","104.57","312.26K","-0.02%"
"2021-2-2","105.74","105.46","106.43","105.00","355.04K","-1.66%"
"2021-2-1","107.53","109.27","110.96","106.18","357.80K","0.61%"
"2021-1-29","106.88","106.51","110.69","106.39","791.92K","2.47%"
"2021-1-28","104.30","103.86","106.90","103.13","583.45K","2.10%"
"2021-1-27","102.15","103.54","104.00","99.32","475.82K","-1.99%"
"2021-1-26","104.22","104.75","105.63","104.01","227.32K","-0.50%"
"2021-1-25","104.74","105.43","106.16","103.01","410.40K","-0.19%"
"2021-1-22","104.94","104.00","106.28","103.43","202.25K","-0.52%"
"2021-1-21","105.49","107.45","107.90","105.10","305.51K","-2.24%"
"2021-1-20","107.91","107.10","108.67","106.22","453.92K","1.94%"
"2021-1-19","105.86","104.93","106.46","103.94","710.08K","1.64%"
"2021-1-15","104.15","105.02","105.15","102.94","596.66K","-1.19%"
"2021-1-14","105.40","106.59","107.43","105.21","556.08K","-0.17%"
"2021-1-13","105.58","107.52","108.00","105.36","446.92K","-1.85%"
"2021-1-12","107.57","106.08","107.92","105.24","626.81K","1.40%"
"2021-1-11","106.08","105.63","107.07","104.64","354.13K","0.45%"
"2021-1-8","105.60","107.30","107.32","103.76","577.17K","-3.49%"
"2021-1-7","109.42","109.13","109.84","108.00","424.09K","-1.47%"
"2021-1-6","111.05","110.31","112.42","108.54","560.59K","0.37%"
"2021-1-5","110.64","110.99","111.14","108.49","435.77K","0.33%"
"2021-1-4","110.28","109.93","111.39","108.19","519.07K","3.69%"
