"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-2-27","1,817.31","1,812.01","1,820.22","1,806.68","","0.36%"
"2023-2-24","1,810.81","1,822.74","1,827.98","1,808.91","","-0.65%"
"2023-2-23","1,822.64","1,825.12","1,834.43","1,817.55","","-0.13%"
"2023-2-22","1,825.04","1,834.71","1,846.26","1,823.05","","-0.51%"
"2023-2-21","1,834.32","1,841.71","1,844.44","1,829.70","","-0.37%"
"2023-2-20","1,841.14","1,842.73","1,847.86","1,837.09","","-0.02%"
"2023-2-17","1,841.59","1,837.52","1,843.77","1,818.34","","0.23%"
"2023-2-16","1,837.44","1,836.56","1,845.45","1,827.18","","0.07%"
"2023-2-15","1,836.19","1,854.35","1,860.18","1,830.20","","-0.98%"
"2023-2-14","1,854.29","1,853.67","1,871.03","1,843.20","","0.05%"
"2023-2-13","1,853.39","1,865.69","1,866.83","1,850.42","","-0.60%"
"2023-2-10","1,864.67","1,861.68","1,872.31","1,852.69","","0.18%"
"2023-2-9","1,861.39","1,875.64","1,890.69","1,858.89","","-0.76%"
"2023-2-8","1,875.59","1,874.05","1,886.28","1,867.40","","0.09%"
"2023-2-7","1,873.81","1,867.39","1,884.45","1,864.94","","0.35%"
"2023-2-6","1,867.36","1,865.17","1,881.54","1,860.39","","0.10%"
"2023-2-3","1,865.53","1,912.57","1,918.72","1,861.41","","-2.45%"
"2023-2-2","1,912.37","1,950.54","1,959.77","1,911.33","","-1.95%"
"2023-2-1","1,950.42","1,927.92","1,954.63","1,920.56","","1.17%"
"2023-1-31","1,927.88","1,922.82","1,931.15","1,900.74","","0.28%"
"2023-1-30","1,922.52","1,928.40","1,934.61","1,920.58","","-0.25%"
"2023-1-27","1,927.34","1,929.40","1,935.15","1,916.65","","-0.09%"
"2023-1-26","1,928.99","1,946.09","1,949.27","1,918.74","","-0.87%"
"2023-1-25","1,945.93","1,937.54","1,948.12","1,919.88","","0.44%"
"2023-1-24","1,937.45","1,931.35","1,942.93","1,916.82","","0.32%"
"2023-1-23","1,931.30","1,926.20","1,935.69","1,911.44","","0.25%"
"2023-1-20","1,926.57","1,931.48","1,937.72","1,920.58","","-0.25%"
"2023-1-19","1,931.39","1,903.83","1,935.40","1,900.48","","1.45%"
"2023-1-18","1,903.76","1,908.46","1,926.30","1,896.56","","-0.24%"
"2023-1-17","1,908.39","1,917.81","1,919.83","1,903.51","","-0.50%"
"2023-1-16","1,918.00","1,920.39","1,929.24","1,910.74","","-0.12%"
"2023-1-13","1,920.21","1,897.03","1,922.24","1,891.80","","1.23%"
"2023-1-12","1,896.86","1,876.43","1,901.88","1,873.64","","1.09%"
"2023-1-11","1,876.38","1,877.30","1,887.09","1,866.75","","-0.05%"
"2023-1-10","1,877.27","1,871.66","1,881.04","1,867.37","","0.30%"
"2023-1-9","1,871.59","1,865.45","1,881.80","1,864.59","","0.32%"
"2023-1-6","1,865.71","1,833.27","1,870.37","1,830.53","","1.77%"
"2023-1-5","1,833.19","1,854.19","1,859.36","1,824.68","","-1.13%"
"2023-1-4","1,854.09","1,839.51","1,865.49","1,835.92","","0.79%"
"2023-1-3","1,839.49","1,826.14","1,850.69","1,824.42","","0.87%"
"2023-1-2","1,823.69","1,823.85","1,823.94","1,823.85","","-0.04%"
"2022-12-30","1,824.40","1,815.14","1,826.73","1,809.84","","0.52%"
"2022-12-29","1,814.89","1,804.16","1,820.52","1,802.02","","0.60%"
"2022-12-28","1,804.09","1,814.00","1,815.18","1,796.56","","-0.54%"
"2022-12-27","1,813.93","1,796.67","1,833.39","1,796.20","","0.91%"
"2022-12-26","1,797.61","1,798.57","1,798.78","1,798.04","","-0.02%"
"2022-12-23","1,797.91","1,792.65","1,803.60","1,789.62","","0.30%"
"2022-12-22","1,792.57","1,814.20","1,821.10","1,784.11","","-1.19%"
"2022-12-21","1,814.13","1,818.06","1,824.39","1,811.24","","-0.18%"
"2022-12-20","1,817.41","1,787.49","1,821.60","1,784.21","","1.68%"
"2022-12-19","1,787.44","1,793.13","1,799.10","1,783.48","","-0.27%"
"2022-12-16","1,792.34","1,776.72","1,794.69","1,773.89","","0.88%"
"2022-12-15","1,776.66","1,807.40","1,809.09","1,772.00","","-1.69%"
"2022-12-14","1,807.27","1,810.49","1,814.19","1,796.07","","-0.17%"
"2022-12-13","1,810.29","1,781.21","1,824.87","1,779.81","","1.64%"
"2022-12-12","1,781.15","1,797.35","1,798.00","1,777.22","","-0.86%"
"2022-12-9","1,796.63","1,789.30","1,806.45","1,787.96","","0.41%"
"2022-12-8","1,789.23","1,786.29","1,795.18","1,780.96","","0.17%"
"2022-12-7","1,786.22","1,771.14","1,790.92","1,768.32","","0.86%"
"2022-12-6","1,770.91","1,768.67","1,781.46","1,765.72","","0.14%"
"2022-12-5","1,768.39","1,797.92","1,810.33","1,765.32","","-1.64%"
"2022-12-2","1,797.82","1,803.15","1,804.93","1,778.26","","-0.28%"
"2022-12-1","1,802.89","1,768.54","1,804.32","1,767.36","","1.95%"
"2022-11-30","1,768.45","1,749.82","1,770.39","1,744.41","","1.07%"
"2022-11-29","1,749.73","1,740.82","1,759.33","1,738.98","","0.52%"
"2022-11-28","1,740.75","1,755.00","1,764.08","1,739.14","","-0.88%"
"2022-11-25","1,756.14","1,756.48","1,761.58","1,745.46","","0.07%"
"2022-11-24","1,754.96","1,749.53","1,759.08","1,749.03","","0.32%"
"2022-11-23","1,749.28","1,740.30","1,753.54","1,728.25","","0.52%"
"2022-11-22","1,740.24","1,738.48","1,749.98","1,736.61","","0.14%"
"2022-11-21","1,737.81","1,750.82","1,753.52","1,732.03","","-0.68%"
