"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2021-9-15","9.31","9.21","9.46","9.20","70.61M","1.31%"
"2021-9-14","9.19","9.60","9.60","9.18","102.50M","-5.55%"
"2021-9-13","9.73","9.38","9.93","9.20","155.02M","5.08%"
"2021-9-10","9.26","9.15","9.59","9.12","117.78M","0.65%"
"2021-9-9","9.20","8.90","9.31","8.84","123.83M","2.34%"
"2021-9-8","8.99","8.77","9.04","8.68","91.66M","1.35%"
"2021-9-7","8.87","8.84","8.92","8.75","59.04M","0.00%"
"2021-9-6","8.87","8.98","9.01","8.75","65.47M","-0.22%"
"2021-9-3","8.89","8.72","9.09","8.67","96.63M","1.48%"
"2021-9-2","8.76","8.64","8.84","8.60","73.40M","1.04%"
"2021-9-1","8.67","8.68","8.91","8.53","79.38M","-0.80%"
"2021-8-31","8.74","8.69","8.75","8.51","84.59M","-1.35%"
"2021-8-30","8.86","8.95","9.01","8.72","87.25M","0.45%"
"2021-8-27","8.82","8.59","8.84","8.57","81.14M","3.04%"
"2021-8-26","8.56","8.39","8.70","8.37","87.77M","1.66%"
"2021-8-25","8.42","8.37","8.44","8.26","52.40M","0.36%"
"2021-8-24","8.39","8.32","8.45","8.28","61.51M","1.45%"
"2021-8-23","8.27","8.13","8.30","8.09","46.73M","1.35%"
"2021-8-20","8.16","8.06","8.16","8.01","46.15M","0.99%"
"2021-8-19","8.08","8.13","8.23","8.04","53.87M","-1.34%"
"2021-8-18","8.19","8.16","8.21","8.11","42.88M","-0.36%"
"2021-8-17","8.22","8.23","8.35","8.16","59.46M","0.00%"
"2021-8-16","8.22","8.40","8.47","8.19","75.56M","-0.60%"
"2021-8-13","8.27","8.25","8.35","8.20","57.02M","-0.36%"
"2021-8-12","8.30","8.19","8.42","8.18","89.47M","1.97%"
"2021-8-11","8.14","8.04","8.18","8.02","35.08M","1.12%"
"2021-8-10","8.05","7.98","8.05","7.96","22.73M","0.12%"
"2021-8-9","8.04","7.90","8.05","7.81","46.08M","-0.99%"
"2021-8-6","8.12","8.05","8.18","8.02","38.94M","0.62%"
"2021-8-5","8.07","8.10","8.12","8.05","23.56M","-0.98%"
"2021-8-4","8.15","8.04","8.15","8.04","26.38M","0.74%"
"2021-8-3","8.09","8.16","8.22","8.05","42.48M","-1.82%"
"2021-8-2","8.24","8.15","8.30","8.10","46.46M","0.49%"
"2021-7-30","8.20","8.24","8.30","8.08","40.20M","0.00%"
"2021-7-29","8.20","8.16","8.28","8.10","40.32M","1.61%"
"2021-7-28","8.07","8.53","8.54","7.97","67.81M","-5.50%"
"2021-7-27","8.54","8.53","8.79","8.52","84.24M","0.12%"
"2021-7-26","8.53","8.67","8.70","8.40","50.42M","-1.73%"
"2021-7-23","8.68","8.54","8.80","8.51","49.90M","1.52%"
"2021-7-22","8.55","8.43","8.59","8.40","33.15M","1.06%"
"2021-7-21","8.46","8.41","8.48","8.40","20.49M","0.00%"
"2021-7-20","8.46","8.40","8.52","8.39","22.35M","0.59%"
"2021-7-19","8.41","8.50","8.50","8.40","29.49M","-1.87%"
"2021-7-16","8.57","8.50","8.70","8.46","31.10M","0.59%"
"2021-7-15","8.52","8.50","8.52","8.38","35.36M","-0.93%"
"2021-7-14","8.60","8.69","8.71","8.57","27.20M","-1.04%"
"2021-7-13","8.69","8.74","8.76","8.62","33.45M","-0.46%"
"2021-7-12","8.73","8.84","8.95","8.70","47.98M","-0.23%"
"2021-7-9","8.75","8.61","8.82","8.59","47.82M","1.98%"
"2021-7-8","8.58","8.83","8.84","8.55","36.38M","-2.72%"
"2021-7-7","8.82","8.81","8.85","8.73","28.81M","-0.79%"
"2021-7-6","8.89","8.75","8.90","8.68","31.31M","1.72%"
"2021-7-5","8.74","8.72","8.78","8.69","18.35M","0.81%"
"2021-7-2","8.67","8.66","8.77","8.62","15.78M","-0.34%"
"2021-7-1","8.70","8.65","8.76","8.57","19.90M","0.93%"
"2021-6-30","8.62","8.58","8.63","8.52","15.99M","0.00%"
"2021-6-29","8.62","8.76","8.78","8.62","25.29M","-2.05%"
"2021-6-28","8.80","8.87","8.89","8.78","20.03M","-1.35%"
"2021-6-25","8.92","8.80","8.94","8.76","22.66M","1.36%"
"2021-6-24","8.80","8.82","8.85","8.74","14.26M","-0.68%"
"2021-6-23","8.86","8.81","8.88","8.73","19.31M","0.34%"
"2021-6-22","8.83","8.80","8.88","8.75","21.35M","0.46%"
"2021-6-21","8.79","8.79","8.82","8.68","23.52M","-0.45%"
"2021-6-18","8.83","8.66","8.87","8.63","27.32M","-0.11%"
"2021-6-17","8.84","8.63","8.87","8.62","37.23M","-0.79%"
"2021-6-16","8.91","8.92","9.06","8.87","29.34M","-1.22%"
"2021-6-15","9.02","9.08","9.08","8.89","47.39M","-3.11%"
"2021-6-11","9.31","9.21","9.35","9.15","47.81M","1.86%"
"2021-6-10","9.14","9.25","9.27","9.12","35.28M","-1.51%"
"2021-6-9","9.28","9.25","9.38","9.24","20.34M","0.00%"
"2021-6-8","9.28","9.44","9.48","9.23","28.09M","-0.75%"
"2021-6-7","9.35","9.40","9.42","9.29","26.67M","0.65%"
"2021-6-4","9.29","9.16","9.40","9.12","50.77M","-1.90%"
"2021-6-3","9.47","9.58","9.65","9.41","39.18M","-0.73%"
"2021-6-2","9.54","9.70","9.71","9.53","56.12M","-3.54%"
"2021-6-1","9.89","9.74","9.96","9.62","69.61M","1.54%"
"2021-5-31","9.74","9.62","9.84","9.58","67.10M","1.99%"
"2021-5-28","9.55","9.75","9.78","9.50","65.34M","-2.05%"
"2021-5-27","9.75","9.88","9.96","9.68","118.90M","-4.60%"
"2021-5-26","10.22","9.45","10.27","9.44","171.42M","9.42%"
"2021-5-25","9.34","9.22","9.36","9.06","51.33M","-0.21%"
"2021-5-24","9.36","9.28","9.46","9.24","41.46M","1.19%"
"2021-5-21","9.25","9.23","9.38","9.19","35.00M","-0.11%"
"2021-5-20","9.26","9.25","9.35","9.09","43.88M","-1.70%"
"2021-5-19","9.42","9.42","9.51","9.21","45.93M","-1.26%"
"2021-5-18","9.54","9.70","9.80","9.50","53.13M","1.27%"
"2021-5-17","9.42","9.44","9.56","9.31","56.36M","1.84%"
"2021-5-14","9.25","9.25","9.32","9.11","49.74M","0.11%"
"2021-5-13","9.24","9.25","9.50","9.14","59.10M","-3.35%"
"2021-5-12","9.56","9.45","9.58","9.42","44.36M","0.63%"
"2021-5-11","9.50","9.50","9.63","9.23","81.67M","-3.65%"
"2021-5-10","9.86","9.62","9.97","9.50","124.71M","5.68%"
"2021-5-7","9.33","9.02","9.55","9.02","117.78M","6.26%"
"2021-5-6","8.78","8.75","8.87","8.66","53.92M","2.57%"
"2021-4-30","8.56","8.73","8.76","8.51","47.54M","-2.73%"
"2021-4-29","8.80","8.57","8.80","8.56","47.90M","3.41%"
"2021-4-28","8.51","8.50","8.54","8.38","23.64M","-0.70%"
"2021-4-27","8.57","8.56","8.61","8.43","30.69M","0.59%"
"2021-4-26","8.52","8.44","8.70","8.43","42.26M","1.07%"
"2021-4-23","8.43","8.40","8.47","8.35","22.29M","-0.82%"
"2021-4-22","8.50","8.62","8.67","8.47","25.20M","-0.58%"
"2021-4-21","8.55","8.54","8.56","8.47","20.83M","0.12%"
"2021-4-20","8.54","8.55","8.62","8.49","24.58M","-1.16%"
"2021-4-19","8.64","8.59","8.66","8.54","36.44M","0.93%"
"2021-4-16","8.56","8.53","8.72","8.50","47.59M","2.03%"
"2021-4-15","8.39","8.26","8.40","8.19","24.81M","1.21%"
"2021-4-14","8.29","8.27","8.31","8.24","14.90M","0.73%"
"2021-4-13","8.23","8.33","8.38","8.20","26.01M","-1.91%"
"2021-4-12","8.39","8.63","8.67","8.36","34.58M","-3.34%"
"2021-4-9","8.68","8.74","8.84","8.62","35.04M","-0.23%"
"2021-4-8","8.70","8.53","8.75","8.52","42.77M","1.64%"
"2021-4-7","8.56","8.52","8.61","8.47","31.72M","0.71%"
"2021-4-6","8.50","8.51","8.53","8.43","23.04M","0.00%"
"2021-4-2","8.50","8.48","8.54","8.43","29.10M","0.95%"
"2021-4-1","8.42","8.41","8.43","8.32","20.45M","0.96%"
"2021-3-31","8.34","8.31","8.36","8.27","19.20M","-0.83%"
"2021-3-30","8.41","8.40","8.43","8.34","20.43M","-0.47%"
"2021-3-29","8.45","8.46","8.48","8.37","17.44M","0.00%"
"2021-3-26","8.45","8.40","8.46","8.30","19.84M","0.60%"
"2021-3-25","8.40","8.45","8.52","8.40","19.79M","-0.59%"
"2021-3-24","8.45","8.39","8.52","8.35","29.07M","-0.47%"
"2021-3-23","8.49","8.66","8.66","8.44","36.28M","-2.19%"
"2021-3-22","8.68","8.66","8.71","8.55","32.46M","-0.91%"
"2021-3-19","8.76","8.64","8.81","8.57","41.80M","-0.68%"
"2021-3-18","8.82","8.82","8.98","8.74","53.89M","2.08%"
"2021-3-17","8.64","8.58","8.71","8.51","30.20M","-0.23%"
"2021-3-16","8.66","8.63","8.72","8.49","31.81M","0.12%"
"2021-3-15","8.65","8.63","8.85","8.51","51.88M","0.46%"
"2021-3-12","8.61","8.71","8.75","8.49","46.85M","-2.16%"
"2021-3-11","8.80","8.44","8.85","8.38","60.89M","4.27%"
"2021-3-10","8.44","8.61","8.63","8.35","38.88M","-0.12%"
"2021-3-9","8.45","8.65","8.69","8.41","48.23M","-3.10%"
"2021-3-8","8.72","8.98","9.13","8.68","57.38M","-1.91%"
"2021-3-5","8.89","8.82","9.01","8.72","52.91M","-0.56%"
"2021-3-4","8.94","9.00","9.12","8.89","61.25M","-2.30%"
"2021-3-3","9.15","9.20","9.24","9.06","55.63M","0.11%"
"2021-3-2","9.14","9.33","9.35","8.96","77.93M","-3.28%"
"2021-3-1","9.45","9.38","9.69","9.30","77.24M","1.39%"
"2021-2-26","9.32","9.38","9.58","9.26","95.87M","-5.09%"
"2021-2-25","9.82","10.37","10.48","9.71","121.88M","-1.60%"
"2021-2-24","9.98","10.10","10.51","9.79","192.42M","-0.70%"
"2021-2-23","10.05","9.39","10.31","9.30","234.36M","7.14%"
"2021-2-22","9.38","9.00","9.38","8.88","139.51M","9.96%"
"2021-2-19","8.53","8.28","8.55","8.21","58.28M","1.67%"
"2021-2-18","8.39","8.26","8.49","8.23","52.38M","2.94%"
"2021-2-10","8.15","8.03","8.16","7.89","24.17M","1.24%"
"2021-2-9","8.05","8.02","8.08","7.96","22.56M","1.77%"
"2021-2-8","7.91","7.79","7.93","7.77","23.08M","2.59%"
"2021-2-5","7.71","7.71","7.87","7.70","27.52M","-2.03%"
"2021-2-4","7.87","8.15","8.15","7.77","39.86M","-3.44%"
"2021-2-3","8.15","8.18","8.28","8.07","26.98M","-1.81%"
"2021-2-2","8.30","8.45","8.46","8.25","38.27M","-3.49%"
"2021-2-1","8.60","8.55","8.67","8.45","47.90M","2.02%"
"2021-1-29","8.43","8.37","8.52","8.25","44.52M","1.93%"
"2021-1-28","8.27","8.20","8.50","8.12","31.91M","-0.12%"
"2021-1-27","8.28","8.38","8.42","8.20","33.00M","-2.82%"
"2021-1-26","8.52","8.03","8.74","7.96","63.79M","5.32%"
"2021-1-25","8.09","8.26","8.30","8.05","44.56M","-2.88%"
"2021-1-22","8.33","8.48","8.48","8.29","28.60M","-2.23%"
"2021-1-21","8.52","8.49","8.58","8.41","33.58M","1.07%"
"2021-1-20","8.43","8.40","8.45","8.36","21.93M","-0.12%"
"2021-1-19","8.44","8.48","8.52","8.37","22.91M","-0.24%"
"2021-1-18","8.46","8.34","8.48","8.31","27.30M","0.24%"
"2021-1-15","8.44","8.36","8.46","8.35","29.30M","0.96%"
"2021-1-14","8.36","8.33","8.42","8.26","25.86M","0.36%"
"2021-1-13","8.33","8.35","8.46","8.30","29.83M","-0.60%"
"2021-1-12","8.38","8.26","8.38","8.23","30.08M","0.84%"
"2021-1-11","8.31","8.56","8.57","8.28","70.90M","-5.89%"
"2021-1-8","8.83","8.99","9.00","8.78","40.37M","-2.11%"
"2021-1-7","9.02","8.88","9.05","8.81","47.56M","0.45%"
"2021-1-6","8.98","9.08","9.13","8.90","39.50M","-1.32%"
"2021-1-5","9.10","9.13","9.18","8.96","52.67M","0.44%"
"2021-1-4","9.06","8.92","9.12","8.91","48.38M","2.84%"
